residence.en,birth,sex,decade,sum_langs,lect,glottocode,branch,census_1926,expedition.name,present_in_multidagestan
Chuni,1953,м,1950,2,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1953,м,1950,1,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1954,м,1950,2,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1955,ж,1950,1,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1955,м,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1955,м,1950,2,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1955,м,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1956,ж,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1956,м,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1957,м,1950,1,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1957,м,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1958,м,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1958,м,1950,2,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1959,ж,1950,2,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1959,ж,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1959,ж,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Chuni,1959,ж,1950,0,Avar,avar1256,Avar,124211,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1900,м,1900,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1900,м,1900,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1900,м,1900,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1900,ж,1900,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1901,м,1900,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1902,ж,1900,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1903,ж,1900,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1903,ж,1900,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1909,м,1900,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1910,м,1910,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1910,м,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1910,ж,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1910,м,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1910,м,1910,3,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1912,м,1910,3,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1913,ж,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1914,м,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1914,ж,1910,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1914,ж,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1915,ж,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1916,м,1910,3,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1916,м,1910,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1916,ж,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1917,ж,1910,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1918,м,1910,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1919,м,1910,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1919,ж,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1919,ж,1910,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1919,м,1910,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1920,м,1920,2,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1920,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1920,м,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1920,м,1920,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1920,ж,1920,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1922,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1922,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1923,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1923,м,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1924,м,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1924,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1925,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1926,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1927,м,1920,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1927,м,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1927,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1927,м,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1928,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1929,м,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1929,ж,1920,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1930,ж,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1930,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1930,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1930,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1931,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1932,м,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1932,м,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1932,м,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1932,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1932,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1932,ж,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1933,ж,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1934,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1935,м,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1935,м,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1935,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1936,м,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1936,м,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1937,м,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1937,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1938,ж,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1938,м,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1938,м,1930,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1938,м,1930,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1940,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1940,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1940,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1941,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1941,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1941,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1941,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1942,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1942,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1942,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1943,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1943,ж,1940,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1944,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1944,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1944,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1945,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1945,м,1940,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1945,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1945,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1946,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1946,м,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1946,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1946,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1947,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1948,ж,1940,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1949,м,1940,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1950,м,1950,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1950,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1950,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1951,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1952,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1952,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1952,м,1950,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1952,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1952,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1952,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1952,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1953,м,1950,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1953,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1954,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1954,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1955,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1955,м,1950,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1955,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1956,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1956,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1957,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1957,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1958,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1958,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1958,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1958,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1959,м,1950,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1959,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1959,м,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1959,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1959,ж,1950,1,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Tsukhta,1959,ж,1950,0,Nuclear North Dargwa,nucl1774,Dargwa,50241,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1900,ж,1900,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1900,ж,1900,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1900,м,1900,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1903,м,1900,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1904,ж,1900,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1905,ж,1900,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1905,ж,1900,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1907,ж,1900,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1910,ж,1910,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1910,м,1910,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1911,м,1910,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1917,ж,1910,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1919,ж,1910,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1920,м,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1921,ж,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1921,м,1920,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1922,м,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1923,м,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1924,м,1920,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1925,ж,1920,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1925,м,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1926,м,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1926,м,1920,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1926,ж,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1928,м,1920,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1929,м,1920,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1929,м,1920,2,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1929,ж,1920,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1930,м,1930,2,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1930,м,1930,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1931,м,1930,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1931,м,1930,2,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1932,м,1930,2,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1932,ж,1930,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1933,ж,1930,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1933,ж,1930,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1934,м,1930,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1934,ж,1930,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1935,ж,1930,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1936,ж,1930,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1936,м,1930,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1936,м,1930,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1937,ж,1930,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1938,м,1930,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1939,ж,1930,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1940,ж,1940,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1940,м,1940,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1942,м,1940,0,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1944,ж,1940,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1949,м,1940,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
Upper Ubekimakhi,1950,ж,1950,1,Tsudaqar Dargwa,cuda1238,Dargwa,14258,"Chuni, Tsukhta, Ubekimakhi",yes
